# solver: BinaryMaxSum
# max_time: 300000
# main_solver: BinaryMaxSum
# random.seed: 7
# run: fa4a310e-6ab2-4368-bf58-ab87dafae1d2
# experiment.start_time: 25
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1.1
# map.name: paris
# map.scenario: 40agents.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: no
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# util.police.eta: 0.0
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
# maxsum.damping: 0.9
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
25	15	15	100	67743	118800	950400	0	0	33.37709001627512	34.21419114922404	63.57068474475969	63.65629614157811	4.9413645274541835,4.9413645274541835,2.9082516297495857,2.9082516297495857,2.9082516297495857,9.490597086264842,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.660016169474616,21.013806899013957,21.013806899013957,21.013806899013957,18.45457579172774,23.970482021012153,23.970482021012153,29.058274755767535,29.058274755767535,29.058274755767535,29.058274755767535,29.058274755767535,29.058274755767535,29.058274755767535,31.654960041937827,31.654960041937827,32.38875919642115,32.38875919642115,32.38875919642115,32.38875919642115,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,31.612212554926103,32.38875919642115,32.38875919642115,32.38875919642115,32.38875919642115,32.38875919642115,32.38875919642115,32.38875919642115,31.654960041937827,31.654960041937827,31.654960041937827,31.654960041937827,34.21419114922404,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,31.61750586305375,33.5144105226568,33.5144105226568,33.5144105226568,33.5144105226568,33.5144105226568,33.37709001627512,33.37709001627512,33.37709001627512	0.9960817657423182	34.21419114922404	19	false	1477
26	15	15	100	67775	118800	950400	0	0	51.219925840209335	52.18766412190059	73.39925524538145	73.3312544138525	46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,46.98352509512041,50.64283548666739,51.71618179822521,50.37482113232734,49.51884850532984,49.51884850532984,49.51884850532984,49.51884850532984,49.51884850532984,49.51884850532984,43.50444395996122,43.50444395996122,43.50444395996122,43.50444395996122,34.42400036328836,34.42400036328836,34.42400036328836,34.42400036328836,34.42400036328836,38.982434945401174,38.982434945401174,45.80772892615728,45.80772892615728,45.80772892615728,47.15369635832973,51.21054350829523,51.58427491714883,51.58427491714883,51.58427491714883,52.18766412190059,52.18766412190059,52.18766412190059,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335,51.219925840209335	0.9960817657423182	52.18766412190059	18	false	746
27	15	15	100	67749	118800	950400	0	0	58.23663739330916	58.23663739330916	76.97348138672369	76.97348138672369	44.366644063524376,44.366644063524376,44.366644063524376,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,46.329642846929424,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,45.290600221323565,52.786837907003054,52.786837907003054,52.786837907003054,52.786837907003054,52.786837907003054,53.82588053260891,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,55.97131297887035,58.23663739330916,58.23663739330916,58.23663739330916,58.23663739330916,58.23663739330916	0.9958718681688247	58.23663739330916	16	false	361
28	17	17	100	68304	134640	1077120	0	0	38.569987202453795	43.723862548443435	80.13354702718756	80.38402613429844	25.56236762543064,25.56236762543064,39.17680768903974,39.17680768903974,43.723862548443435,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795,38.569987202453795	0.9952702495229601	43.723862548443435	20	false	359
29	17	17	100	68080	134640	1077120	0	0	54.334827203013496	55.58157621637397	84.59234963020079	84.60534533063256	41.25771536581032,41.25771536581032,41.25771536581032,41.25771536581032,41.25771536581032,46.25542134853596,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,50.74017899017208,53.539467477643946,55.58157621637397,55.58157621637397,55.58157621637397,55.58157621637397,54.334827203013496,54.334827203013496,54.334827203013496,54.334827203013496,54.334827203013496	0.9952702495229601	55.58157621637397	18	false	332
30	20	20	100	68819	158400	1267200	0	0	59.18410245050226	61.93175392993382	92.64810809237063	92.42541911940475	40.380225272035176,40.380225272035176,40.380225272035176,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,35.338859611046516,38.775939006123494,38.775939006123494,39.14318619109036,48.751921381208376,49.17036613602046,49.17036613602046,52.42065731096112,52.42065731096112,52.42065731096112,52.42065731096112,52.42065731096112,52.42065731096112,52.42065731096112,52.42065731096112,53.697810639230056,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,54.07856720728835,55.65158444817194,55.65158444817194,55.65158444817194,59.41113364804711,59.41113364804711,59.41113364804711,59.41113364804711,61.93175392993382,61.93175392993382,61.93175392993382,61.91743896437132,61.91743896437132,61.91743896437132,61.6175894483264,58.20879572066502,56.40636174933634,58.20879572066502,58.99864004188491,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,57.60500745417011,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226,59.18410245050226	0.9948494308420032	61.93175392993382	18	true	561
31	20	19	100	68663	150480	1203840	0	0	54.77028622171361	55.23244462723356	85.65120910547729	86.16459155310297	37.32134890326725,37.32134890326725,35.912039909073336,35.912039909073336,35.912039909073336,35.912039909073336,35.912039909073336,31.72023054466839,31.72023054466839,31.72023054466839,31.72023054466839,31.72023054466839,31.72023054466839,31.72023054466839,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,27.77988325953038,37.65806214479766,37.65806214479766,37.65806214479766,37.65806214479766,37.65806214479766,37.65806214479766,43.60057485480149,43.44423375346831,43.44423375346831,50.116916643054196,50.116916643054196,50.116916643054196,50.116916643054196,50.116916643054196,52.588803769202,55.23244462723356,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,52.591217108893176,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,51.54324282671672,54.77028622171361,54.77028622171361,54.77028622171361,54.77028622171361	0.9944290873732461	55.23244462723356	17	false	553
32	21	20	100	68817	158400	1267200	0	0	58.58729971147465	58.58729971147465	83.85220331159263	83.85220331159263	23.888425201815558,23.888425201815558,23.888425201815558,23.888425201815558,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,16.832373975470567,21.470186573992123,21.470186573992123,21.470186573992123,23.927293743454612,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,25.568586417197963,42.07330696586472,51.19688398398097,51.19688398398097,51.19688398398097,51.19688398398097,53.00733257318938,53.00733257318938,53.00733257318938,53.00733257318938,53.00733257318938,53.00733257318938,53.00733257318938,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465,58.58729971147465	0.9936083593481551	58.58729971147465	17	false	298
33	22	21	100	69072	166320	1330560	0	0	24.37721586778138	24.37721586778138	81.54749416287099	81.54749416287099	-6.2844423187424,-6.2844423187424,2.8477253689536415,3.146476755127118,2.595113720030893,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,0.5368780185452149,1.211277108832979,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-0.8148089654658932,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-2.901395487975769,-6.931265111781013,-6.931265111781013,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-11.982964335724574,-6.837159569972563,-6.837159569972563,-6.837159569972563,-6.837159569972563,-6.837159569972563,9.735106052469314,9.735106052469314,9.735106052469314,9.735106052469314,9.735106052469314,9.735106052469314,9.735106052469314,17.188350478425953,17.188350478425953,17.188350478425953,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138,24.37721586778138	0.9931731015272588	24.37721586778138	21	false	292
34	23	22	100	69281	174240	1393920	0	0	16.820531386126135	24.395031089044174	83.24369677865563	83.10650524489485	7.101223735793525,7.101223735793525,23.4776799703368,23.4776799703368,23.4776799703368,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,24.395031089044174,23.25940250857964,23.25940250857964,21.14272126739953,21.14272126739953,21.14272126739953,21.14272126739953,21.14272126739953,21.14272126739953,17.90098846724934,17.90098846724934,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,13.054555256878693,7.276259445414716,7.276259445414716,7.276259445414716,7.276259445414716,7.276259445414716,4.710743094015982,2.505636410698145,2.505636410698145,2.505636410698145,2.505636410698145,2.505636410698145,2.505636410698145,2.505636410698145,-0.3556921957238188,-0.3556921957238188,-0.3556921957238188,-0.3556921957238188,-0.3556921957238188,-0.3556921957238188,1.5900561392587775,2.2907151671132198,2.2907151671132198,2.2907151671132198,0.8161940212429641,3.206938293483219,3.206938293483219,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,5.706749165169924,10.683263422594337,13.105204486919028,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,13.104829965832948,16.820531386126135,16.820531386126135	0.9929424408360811	24.395031089044174	26	true	528
