# solver: D-CCF
# max_time: 300000
# main_solver: D-CCF
# random.seed: 21
# run: 5177eed7-69cf-40eb-82d4-6102747bb640
# experiment.start_time: 25
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1.1
# map.name: paris
# map.scenario: 33agents.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: no
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# util.police.eta: 0.0
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
25	15	15	1	15	31	403	0	0	26.813813868868934	26.813813868868934	61.75097108631219	61.75097108631219	26.813813868868934	0.9960817657423182	26.813813868868934	15	true	134
26	15	15	1	15	31	403	0	0	25.82493371236913	25.82493371236913	68.50958977760602	68.50958977760602	25.82493371236913	0.9960817657423182	25.82493371236913	17	true	5
27	15	15	1	15	31	403	0	0	26.806704634562493	26.806704634562493	69.46770330882237	69.46770330882237	26.806704634562493	0.9959128826372083	26.806704634562493	17	true	4
28	15	15	1	15	31	403	0	0	18.48972596507376	18.48972596507376	66.06314804781634	66.06314804781634	18.48972596507376	0.9956704147505866	18.48972596507376	19	true	6
29	17	17	1	17	31	403	0	0	1.557643552116243	1.557643552116243	74.01622868070568	74.01622868070568	1.557643552116243	0.9953534847676211	1.557643552116243	21	true	7
30	19	18	1	18	31	403	0	0	27.654705575433553	27.654705575433553	72.15861479678124	72.15861479678124	27.654705575433553	0.9950938361322115	27.654705575433553	17	true	10
31	20	19	1	19	31	403	0	0	27.75261358342817	27.75261358342817	76.38312210231754	76.38312210231754	27.75261358342817	0.9948198214664318	27.75261358342817	17	true	4
32	21	17	1	17	31	403	0	0	1.7998846263857047	1.7998846263857047	61.33689193706191	61.33689193706191	1.7998846263857047	0.9938979829069828	1.7998846263857047	20	true	4
33	22	19	1	19	31	403	0	0	-8.51909878902461	-8.51909878902461	63.224325631642415	63.224325631642415	-8.51909878902461	0.9932975705690119	-8.51909878902461	23	true	13
34	22	18	1	18	31	403	0	0	5.202537698182743	5.202537698182743	55.49488680506485	55.49488680506485	5.202537698182743	0.9931679473026225	5.202537698182743	20	true	4
35	23	19	1	19	31	403	0	0	8.809881341212067	8.809881341212067	58.34887765143543	58.34887765143543	8.809881341212067	0.9928126347957684	8.809881341212067	20	true	4
36	24	19	1	19	31	403	0	0	6.474115790340335	6.474115790340335	59.0306863659456	59.0306863659456	6.474115790340335	0.9927555362221361	6.474115790340335	21	true	4
37	24	18	1	18	31	403	0	0	1.840056375548718	1.840056375548718	53.67942971768472	53.67942971768472	1.840056375548718	0.9927785657364692	1.840056375548718	19	true	6
38	24	17	1	17	31	403	0	0	-7.33002807550063	-7.33002807550063	50.105780507949206	50.105780507949206	-7.33002807550063	0.9928256117443212	-7.33002807550063	18	false	5
39	24	14	1	14	31	403	0	0	-27.759399518131147	-27.759399518131147	24.9601471813598	24.9601471813598	-27.759399518131147	0.9925394243352512	-27.759399518131147	19	false	18
