# solver: D-CCF
# max_time: 300000
# main_solver: D-CCF
# random.seed: 5
# run: 4de28d62-1c5b-44b4-9f9d-f6e50e460b80
# experiment.start_time: 25
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1.1
# map.name: paris
# map.scenario: 15agents.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: no
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# util.police.eta: 0.0
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
25	15	15	1	15	15	195	0	0	27.511585099049007	27.511585099049007	36.76963037076688	36.76963037076688	27.511585099049007	0.9964291824156865	27.511585099049007	3	true	81
26	15	15	1	15	15	195	0	0	29.687170215215083	29.687170215215083	40.83255437255875	40.83255437255875	29.687170215215083	0.9964291824156865	29.687170215215083	4	true	24
27	15	15	1	15	15	195	0	0	31.697364431043027	31.697364431043027	41.94406808475478	41.94406808475478	31.697364431043027	0.9960817657423182	31.697364431043027	4	true	19
28	15	15	1	15	15	195	0	0	29.63028748134223	29.63028748134223	43.14414816515835	43.14414816515835	29.63028748134223	0.9960817657423182	29.63028748134223	5	true	2
29	15	15	1	15	15	195	0	0	30.649656103963313	30.649656103963313	44.117428708023795	44.117428708023795	30.649656103963313	0.9960817657423182	30.649656103963313	5	true	2
30	15	15	1	15	15	195	0	0	30.182515526030755	30.182515526030755	44.949188289596776	44.949188289596776	30.182515526030755	0.9957029850637148	30.182515526030755	5	true	2
31	17	17	1	17	15	195	0	0	29.760899252060007	29.760899252060007	43.35518986111546	43.35518986111546	29.760899252060007	0.9952702495229601	29.760899252060007	5	true	1
32	17	16	1	16	15	195	0	0	30.1384680182311	30.1384680182311	41.94269867176014	41.94269867176014	30.1384680182311	0.9952902084353822	30.1384680182311	5	true	1
33	17	16	1	16	15	195	0	0	31.623949320959838	31.623949320959838	42.73722543753902	42.73722543753902	31.623949320959838	0.9952902084353822	31.623949320959838	5	true	3
34	19	19	1	19	15	195	0	0	42.493931252621536	42.493931252621536	46.08725389767641	46.08725389767641	42.493931252621536	0.9944226171763622	42.493931252621536	2	true	5
35	19	17	1	17	15	195	0	0	17.35371695001713	17.35371695001713	38.45404622016674	38.45404622016674	17.35371695001713	0.9938303200005849	17.35371695001713	8	true	1
36	20	18	1	18	15	195	0	0	22.30346824613899	22.30346824613899	37.33468997112523	37.33468997112523	22.30346824613899	0.9934728142066515	22.30346824613899	8	true	12
37	20	19	1	19	15	195	0	0	24.771964579603605	24.771964579603605	40.16027600858639	40.16027600858639	24.771964579603605	0.9933370497364401	24.771964579603605	7	true	2
38	21	17	1	17	15	195	0	0	15.412234645966453	15.412234645966453	33.146388893330595	33.146388893330595	15.412234645966453	0.9929360071939816	15.412234645966453	6	true	1
39	21	18	1	18	15	195	0	0	16.950415561961098	16.950415561961098	35.91111954397202	35.91111954397202	16.950415561961098	0.9928725115330348	16.950415561961098	7	true	2
40	21	17	1	17	15	195	0	0	12.277764418673295	12.277764418673295	34.37315229831479	34.37315229831479	12.277764418673295	0.9929376521592912	12.277764418673295	9	true	1
41	21	17	1	17	15	195	0	0	2.1158547089276585	2.1158547089276585	34.84878630596238	34.84878630596238	2.1158547089276585	0.9929244924368151	2.1158547089276585	11	true	2
42	22	17	1	17	15	195	0	0	19.75598535715067	19.75598535715067	33.63948871138534	33.63948871138534	19.75598535715067	0.992471395881007	19.75598535715067	6	true	3
43	22	18	1	18	15	195	0	0	18.136256878230554	18.136256878230554	34.754085332591785	34.754085332591785	18.136256878230554	0.9920950278181911	18.136256878230554	7	true	2
44	23	18	1	18	15	195	0	0	20.365486559261775	20.365486559261775	35.3148444372983	35.3148444372983	20.365486559261775	0.9919353199640303	20.365486559261775	6	true	1
45	23	17	1	17	15	195	0	0	3.3010768652103053	3.3010768652103053	32.77873846275371	32.77873846275371	3.3010768652103053	0.9920386237854673	3.3010768652103053	8	true	1
46	23	15	1	15	15	195	0	0	-6.857571607231932	-6.857571607231932	24.938648588449368	24.938648588449368	-6.857571607231932	0.9921676987300868	-6.857571607231932	10	true	1
47	23	14	1	14	15	195	0	0	-6.245967732305736	-6.245967732305736	20.826041471728804	20.826041471728804	-6.245967732305736	0.9922147447379388	-6.245967732305736	8	true	1
48	23	12	1	12	15	195	0	0	-23.082305047297083	-23.082305047297083	17.90431837373244	17.90431837373244	-23.082305047297083	0.9922837601713689	-23.082305047297083	9	true	1
49	23	11	1	11	15	195	0	0	-23.166075184408072	-23.166075184408072	17.555692564252176	17.555692564252176	-23.166075184408072	0.992411701917664	-23.166075184408072	9	true	1
50	23	10	1	10	15	195	0	0	-26.47130021301169	-26.47130021301169	16.7238742464558	16.7238742464558	-26.47130021301169	0.9924747589211952	-26.47130021301169	9	true	4
51	23	10	1	10	15	195	0	0	-25.699018047262022	-25.699018047262022	16.382437438037485	16.382437438037485	-25.699018047262022	0.9924747589211952	-25.699018047262022	9	true	1
52	23	10	1	10	15	195	0	0	-25.026060178231948	-25.026060178231948	15.588123626318303	15.588123626318303	-25.026060178231948	0.9924747589211952	-25.026060178231948	9	true	1
53	24	11	1	11	15	195	0	0	-17.35954861087913	-17.35954861087913	18.414199068590637	18.414199068590637	-17.35954861087913	0.9924623302944122	-17.35954861087913	8	true	1
54	26	13	1	13	15	195	0	0	-30.526341981823748	-30.526341981823748	28.056568658740677	28.056568658740677	-30.526341981823748	0.9920472141598613	-30.526341981823748	12	true	1
55	26	13	1	13	15	195	0	0	-26.127186810235877	-26.127186810235877	30.129892605227866	30.129892605227866	-26.127186810235877	0.9920472141598613	-26.127186810235877	12	true	1
56	28	15	1	15	15	195	0	0	-25.279224828795996	-25.279224828795996	36.30467208642734	36.30467208642734	-25.279224828795996	0.9916668981803028	-25.279224828795996	12	true	1
57	28	15	1	15	15	195	0	0	0.6922248077586772	0.6922248077586772	36.75993686561708	36.75993686561708	0.6922248077586772	0.9915450610830451	0.6922248077586772	8	true	1
58	28	14	1	14	15	195	0	0	-9.511679735429645	-9.511679735429645	34.47688107144406	34.47688107144406	-9.511679735429645	0.991616123584416	-9.511679735429645	10	true	1
59	29	15	1	15	15	195	0	0	-11.565506484962768	-11.565506484962768	37.405230800177414	37.405230800177414	-11.565506484962768	0.9913664178504324	-11.565506484962768	10	true	1
60	29	14	1	14	15	195	0	0	2.2568344449486517	2.2568344449486517	33.18393574226393	33.18393574226393	2.2568344449486517	0.9914374803518032	2.2568344449486517	8	true	8
61	29	13	1	13	15	195	0	0	5.907965671376488	5.907965671376488	31.37602174247725	31.37602174247725	5.907965671376488	0.9914552459771458	5.907965671376488	8	true	1
62	29	12	1	12	15	195	0	0	-6.634022827132689	-6.634022827132689	28.329760572022366	28.329760572022366	-6.634022827132689	0.991458535907765	-6.634022827132689	10	true	1
63	29	10	1	10	15	195	0	0	-15.55133692617656	-15.55133692617656	24.21373612129415	24.21373612129415	-15.55133692617656	0.991464786775941	-15.55133692617656	11	true	1
64	29	11	1	11	15	195	0	0	-7.634157356055361	-7.634157356055361	33.53867575004553	33.53867575004553	-7.634157356055361	0.9913937242745702	-7.634157356055361	10	true	1
65	29	11	1	11	15	195	0	0	4.3966562817313815	4.3966562817313815	29.18526044411781	29.18526044411781	4.3966562817313815	0.991458535907765	4.3966562817313815	9	true	1
