# solver: DSA
# max_time: 300000
# main_solver: DSA
# random.seed: 25
# run: ca9c9e50-3511-4888-8532-28e29791382a
# experiment.start_time: 25
# experiment.end_time: 300
# kernel.agents.ignoreuntil: 3
# agent.only_assigned: true
# util.class: RSLBench.Helpers.Utility.ThirdUtilityFunction
# util.fire_brigade_area: 200
# util.trade_off: 10
# util.hysteresis: 1.1
# map.name: paris
# map.scenario: 27agents.xml
# agent.search.class: RSLBench.Search.BreadthFirstSearch
# problem.prune: no
# problem.max_neighbors: 4
# agent.interteam: no
# util.blockade.fire_penalty: 100
# util.blockade.police_penalty: 50
# util.police.eta: 0.0
# dcop.iterations: 100
# dcop.anytime: yes
# dcop.greedy_correction: no
# dsa.probability: 0.1
# dsa.initial_target: last
time	nOnceBurned	nBurning	iterations	NCCCs	MessageNum	MessageBytes	OtherNum	OtherBytes	final	best	final_greedy	best_greedy	utilities	score	utility	violations	solvable	cpu_time
25	15	15	13	1118	9126	73008	0	0	57.58847875263649	57.58847875263649	57.58847875263649	57.58847875263649	42.468155114674126,49.68224607222258,49.68224607222258,52.92896686470877,52.92896686470877,52.92896686470877,54.84608100689512,54.84608100689512,54.84608100689512,55.774939608856045,56.61485878172472,57.58847875263649,57.58847875263649	0.9964291824156865	57.58847875263649	0	true	247
26	15	15	1	86	702	5616	0	0	65.76593323176733	65.76593323176733	65.76593323176733	65.76593323176733	65.76593323176733	0.9964291824156865	65.76593323176733	0	true	3
27	15	15	5	430	3510	28080	0	0	68.52143206395269	68.52143206395269	68.52143206395269	68.52143206395269	67.56040580895682,67.56040580895682,67.56040580895682,68.52143206395269,68.52143206395269	0.9960817657423182	68.52143206395269	0	true	32
28	15	15	1	86	702	5616	0	0	71.07390887451942	71.07390887451942	71.07390887451942	71.07390887451942	71.07390887451942	0.9960817657423182	71.07390887451942	0	true	7
29	15	15	1	86	702	5616	0	0	72.90875120149109	72.90875120149109	72.90875120149109	72.90875120149109	72.90875120149109	0.9960817657423182	72.90875120149109	0	true	4
30	15	15	4	344	2808	22464	0	0	69.97063217863239	69.97063217863239	69.97063217863239	69.97063217863239	67.84063460962092,67.84063460962092,69.97063217863239,69.97063217863239	0.9957029850637148	69.97063217863239	0	true	13
31	17	17	11	1034	7722	61776	0	0	71.24169565658731	71.24169565658731	71.24169565658731	71.24169565658731	66.60376034619756,67.40418375894718,68.17304350163752,68.9976440012935,68.9976440012935,68.9976440012935,69.78661880022013,69.78661880022013,70.70277087815651,71.24169565658731,71.24169565658731	0.9952702495229601	71.24169565658731	0	true	25
32	17	17	1	94	702	5616	0	0	71.01219405955338	71.01219405955338	71.01219405955338	71.01219405955338	71.01219405955338	0.9952533612124491	71.01219405955338	0	true	4
33	17	15	6	516	4212	33696	0	0	65.46698851923057	65.46698851923057	65.46698851923057	65.46698851923057	63.642413956357075,63.642413956357075,63.642413956357075,65.2587582782786,65.46698851923057,65.46698851923057	0.9953069870815391	65.46698851923057	0	true	19
34	17	16	11	990	7722	61776	0	0	66.00371921078417	66.00371921078417	66.00371921078417	66.00371921078417	59.26757919636436,59.26757919636436,59.34858202955517,59.34858202955517,59.34858202955517,59.34858202955517,62.851156486029595,63.84080318352862,63.84080318352862,66.00371921078417,66.00371921078417	0.9950573910119094	66.00371921078417	0	true	11
